molecule_chembl_id,target_chembl_id,target_name,bioactivity_type,smiles,standard_value,standard_units,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,RingCount,QED,BertzCT,fr_sulfonamd
CHEMBL47102,CHEMBL204,CA I,IC50,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@@H]2[C@@H](CCCCC(=N)N)C(=O)N(C(=O)OCCCc4ccccc4)[C@H]2C3)c1,130.0,nM,608.7830000000005,6.568070000000007,2,5,116.79,5,0.12937781977467205,1495.9978033177003,0
CHEMBL46845,CHEMBL204,CA I,IC50,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2C(=O)OC)c1,16.0,nM,504.63100000000037,4.565070000000002,2,5,116.79,4,0.29484765371709476,1170.274520195983,0
CHEMBL47143,CHEMBL204,CA I,IC50,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@@H]2[C@@H](CCCCC(=N)N)C(=O)N(C(=O)N(C)C)[C@H]2C3)c1,11000.0,nM,517.6740000000004,4.480270000000003,2,4,110.8,4,0.2901964004333805,1200.294162351823,0
CHEMBL101030,CHEMBL204,CA I,IC50,O=C1O[C@H]2CCC[C@@H]2[C@@H]1Cc1ccccc1,73.0,nM,216.28,2.570800000000001,0,2,26.3,3,0.7101318041001472,376.2846007604962,0
CHEMBL162443,CHEMBL204,CA I,IC50,N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1.O=C(O)C(F)(F)F,2500.0,nM,679.7230000000004,-0.9878599999999909,9,8,268.12,3,0.10704409579349841,1256.784344095801,1
CHEMBL44891,CHEMBL204,CA I,IC50,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2CCCCCc2ccccc2)c1,5000.0,nM,592.8280000000005,7.211670000000008,2,3,90.49,5,0.11098480591098288,1417.402198994171,0
CHEMBL102081,CHEMBL204,CA I,IC50,O=C1O[C@H]2CCC[C@@H]2[C@H]1Cc1ccccc1,92.0,nM,216.28,2.570800000000001,0,2,26.3,3,0.7101318041001472,376.2846007604962,0
CHEMBL341187,CHEMBL204,CA I,IC50,N=C(N)c1cccc(C2Oc3ccccc3N(CCCCCN3CCCCC3)C2=O)c1,3400.0,nM,420.55700000000036,4.093570000000004,2,4,82.65,4,0.3827288604051415,895.7592593372451,0
CHEMBL457155,CHEMBL204,CA I,IC50,CC(C)=CC(=O)C[C@H]1C(=O)O[C@H]2C[C@]3(C)C4=CC[C@@H]5[C@](C)(CC[C@H]6OC(=O)[C@@]56C)[C@H]4CC[C@@]3(C)[C@@H]21,4.0,nM,480.6450000000004,5.574000000000006,0,5,69.67000000000002,6,0.2998642927216362,1061.59645914341,0
CHEMBL164418,CHEMBL204,CA I,IC50,CCOC(=O)c1ccc(CCOC(=O)N[C@H](CC2CCN(C(=N)N)CC2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)cc1.O=C(O)C(F)(F)F,2500.0,nM,745.7570000000004,0.038140000000008334,9,10,286.58000000000004,3,0.0777146287616651,1327.034244705267,0
CHEMBL174750,CHEMBL204,CA I,IC50,NS(=O)(=O)c1ccccc1-c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Br)cn2)cc1,10000.0,nM,551.4220000000001,4.663100000000003,3,5,131.25,4,0.3208496171714132,1458.0718782679135,1
CHEMBL435448,CHEMBL204,CA I,IC50,N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2C(=O)O)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1.O=C(O)C(F)(F)F,2500.0,nM,723.7320000000003,-1.289659999999991,10,9,305.42,3,0.09401774540523186,1412.1582267782635,1
CHEMBL163482,CHEMBL204,CA I,IC50,N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2cccc(C(=O)O)c2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1.O=C(O)C(F)(F)F,2500.0,nM,723.7320000000003,-1.2896599999999911,10,9,305.42,3,0.09401774540523186,1404.1582267782633,1
CHEMBL130420,CHEMBL204,CA I,IC50,CC1CCCC(C)N1CCCCCN1C(=O)C(c2ccc(C(=N)N)cc2)Oc2ccccc21,1700.0,nM,448.6110000000001,4.870570000000003,2,4,82.65,4,0.3428336861749961,936.2585335893708,0
CHEMBL46649,CHEMBL204,CA I,IC50,N=C(N)CCCC[C@H]1C(=O)N[C@H]2Cc3ccccc3[C@@H]21,200000.0,nM,271.36400000000003,1.9372699999999996,3,2,78.97,3,0.4345024587747574,522.5947774401662,0
CHEMBL296972,CHEMBL204,CA I,IC50,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@@H]2[C@@H](CCCCC(=N)N)C(=O)N(CCCCCc4ccccc4)[C@H]2C3)c1,5000.0,nM,592.8280000000005,7.211670000000008,2,3,90.49,5,0.11098480591098288,1417.402198994171,0
CHEMBL295886,CHEMBL204,CA I,IC50,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@@H]2[C@@H](CCCCC(=N)N)C(=O)N(C(=O)OC)[C@H]2C3)c1,50.0,nM,504.6310000000004,4.565070000000003,2,5,116.79,4,0.2948476537170947,1170.274520195983,0
CHEMBL45032,CHEMBL204,CA I,IC50,CCNC(=O)N1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3cc(-c4cccc(C(=O)N(CC)CC)c4)ccc3C[C@@H]21,3000.0,nM,517.6740000000003,4.528170000000005,3,4,119.58999999999999,4,0.24365221498750345,1186.2690743747776,0
CHEMBL296764,CHEMBL204,CA I,IC50,CCNC(=O)N1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3ccc(-c4cccc(C(=O)N(CC)CC)c4)cc3C[C@@H]21,5600.0,nM,517.6740000000003,4.528170000000005,3,4,119.58999999999999,4,0.24365221498750345,1186.2690743747776,0
CHEMBL46923,CHEMBL204,CA I,IC50,N=C(N)CCCC[C@H]1C(=O)N(CCCCCc2ccccc2)[C@H]2Cc3ccccc3[C@H]12,13000.0,nM,417.5970000000001,5.062670000000005,2,2,70.17999999999999,4,0.30462081087656984,873.9211407501838,0
CHEMBL297169,CHEMBL204,CA I,IC50,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@@H]2[C@@H](CCCCC(=N)N)C(=O)N(S(=O)(=O)c4ccccc4)[C@H]2C3)c1,16.0,nM,586.7580000000004,5.1875700000000045,2,5,124.63,5,0.18184369495780686,1557.219502195433,1
CHEMBL133326,CHEMBL204,CA I,IC50,CC1CCCC(C)N1CCCCCN1C(=O)C(c2cccc(C(=N)N)c2)Oc2ccccc21,890.0,nM,448.6110000000001,4.870570000000003,2,4,82.65,4,0.3428336861749961,953.5085335893708,0
CHEMBL46993,CHEMBL204,CA I,IC50,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@@H]2[C@@H](CCCCC(=N)N)C(=O)N(COC(C)=O)[C@H]2C3)c1,12000.0,nM,518.6580000000005,4.319270000000002,2,5,116.78999999999999,4,0.19887945272308072,1186.2690743747773,0
CHEMBL130313,CHEMBL204,CA I,IC50,CC1CCCC(C)N1CCCCN1C(=O)C(c2cccc(C(=N)N)c2)Oc2ccccc21,1100.0,nM,434.5840000000001,4.480470000000003,2,4,82.65,4,0.38234918938772133,938.0156012751444,0
CHEMBL133328,CHEMBL204,CA I,IC50,CCCCCCN(CCCCCC)CCCCCN1C(=O)C(c2cccc(C(=N)N)c2)Oc2ccccc21,1900.0,nM,520.7620000000002,7.070270000000008,2,4,82.65,3,0.12507091168266457,967.0377610756123,0
CHEMBL102134,CHEMBL204,CA I,IC50,CC(=O)O.N=C(N)c1cccc(C[C@H]2C(=O)O[C@H]3CCC[C@@H]32)c1,100000.0,nM,318.3730000000001,1.9457699999999991,3,4,113.47000000000001,3,0.4476046754130059,585.8108031804463,0
CHEMBL323543,CHEMBL204,CA I,IC50,CC(=O)O.N=C(N)CCCC[C@H]1C(=O)O[C@H]2CCC[C@@H]21,130.0,nM,284.356,1.9153699999999991,3,4,113.47000000000001,2,0.30871057055573686,343.0498111861476,0
CHEMBL352119,CHEMBL204,CA I,IC50,COC(=O)c1ccccc1CS(=O)(=O)N[C@H](CC1CCCN(C(=N)N)C1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,1100.0,nM,737.7590000000002,-1.2012599999999916,9,10,294.42,3,0.07336239140567416,1428.6128766601894,1
CHEMBL295211,CHEMBL204,CA I,IC50,COC(=O)CN1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3ccccc3C[C@@H]21,43000.0,nM,343.427,1.8226699999999996,2,4,96.48,3,0.3415132667979993,662.3708130709665,0
CHEMBL164419,CHEMBL204,CA I,IC50,N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2ccccc2-n2cnnn2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1.O=C(O)C(F)(F)F,2500.0,nM,747.7620000000001,-2.0121599999999926,9,12,311.72,4,0.08865194820811578,1550.1734828411077,1
CHEMBL423149,CHEMBL204,CA I,IC50,CC1CCCC(C)N1CCCCCN1C(=O)C(c2ccccc2Cl)Oc2ccccc21,65000.0,nM,441.0150000000001,6.239900000000007,0,3,32.78,4,0.4774693165715145,865.1119783901045,0
CHEMBL130569,CHEMBL204,CA I,IC50,CC1CCC(C)N1CCCCCN1C(=O)C(c2cccc(C(=N)N)c2)Oc2ccccc21,910.0,nM,434.5840000000001,4.480470000000003,2,4,82.65,4,0.3645332237122947,938.0156012751444,0
CHEMBL100989,CHEMBL204,CA I,IC50,O=C1O[C@H]2CCC[C@@H]2[C@@H]1Sc1ccccc1,10.0,nM,234.32000000000002,2.8728000000000016,0,3,26.3,3,0.7359826210643776,376.2846007604962,0
CHEMBL162277,CHEMBL204,CA I,IC50,COC(=O)N[C@H](CC1CCN(C(=N)N)CC1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,2500.0,nM,583.5690000000004,-1.7514599999999931,9,8,260.28,2,0.11981792833943031,862.2046105921557,0
CHEMBL323544,CHEMBL204,CA I,IC50,CC(=O)O.N=C(N)c1ccc(C[C@H]2C(=O)O[C@H]3CCC[C@@H]32)cc1,16800.0,nM,318.37300000000005,1.9457699999999993,3,4,113.47000000000001,3,0.4476046754130059,568.5608031804464,0
CHEMBL162399,CHEMBL204,CA I,IC50,N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1.O=C(O)C(F)(F)F,2500.0,nM,679.7230000000004,-0.9878599999999913,9,8,268.12,3,0.10704409579349841,1248.7843440958009,1
CHEMBL163338,CHEMBL204,CA I,IC50,COC(=O)c1cccc(CS(=O)(=O)N[C@H](CC2CCN(C(=N)N)CC2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)c1.O=C(O)C(F)(F)F,2500.0,nM,737.7590000000004,-1.2012599999999916,9,10,294.42,3,0.07336239140567416,1420.6128766601892,1
CHEMBL100672,CHEMBL204,CA I,IC50,C=CC[C@H]1C(=O)O[C@H]2CCC[C@@H]21,50.0,nM,166.21999999999997,1.9042,0,2,26.3,2,0.4623698658655131,202.08384997862257,0
CHEMBL163218,CHEMBL204,CA I,IC50,N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2ccccc2C(=O)O)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1.O=C(O)C(F)(F)F,2500.0,nM,723.7320000000003,-1.2896599999999911,10,9,305.42,3,0.09401774540523186,1404.1582267782633,1
CHEMBL318001,CHEMBL204,CA I,IC50,CC(C)=CC(=O)C[C@@H]1C(=O)O[C@H]2CCCC21,19.0,nM,222.28399999999996,2.2535000000000007,0,3,43.370000000000005,2,0.543094569349409,327.9474732050232,0
CHEMBL351978,CHEMBL204,CA I,IC50,COC(=O)c1ccccc1CS(=O)(=O)N[C@H](CC1CCN(C(=N)N)CC1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,2500.0,nM,737.7590000000002,-1.2012599999999916,9,10,294.42,3,0.07336239140567416,1420.6128766601892,1
CHEMBL163251,CHEMBL204,CA I,IC50,N=C(N)N1CCC(C(NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1.O=C(O)C(F)(F)F,2500.0,nM,665.6960000000004,-1.3779599999999916,9,8,268.12,3,0.10959102533681785,1232.604049123774,1
CHEMBL101041,CHEMBL204,CA I,IC50,CC(C)=CC(=O)C[C@@H]1C(=O)O[C@H]2CCC[C@@H]21,21.0,nM,222.28399999999996,2.2535000000000007,0,3,43.370000000000005,2,0.543094569349409,327.9474732050232,0
CHEMBL424260,CHEMBL204,CA I,IC50,CC1CCCC(C)N1CCCCCCN1C(=O)C(c2cccc(C(=N)N)c2)Oc2ccccc21,5600.0,nM,462.63800000000015,5.260670000000005,2,4,82.65,4,0.3024584103386893,969.0377610756123,0
CHEMBL130378,CHEMBL204,CA I,IC50,N=C(N)c1cccc(C2Oc3ccccc3N(CCCCCN3CCOCC3)C2=O)c1,2200.0,nM,422.52900000000034,2.9398700000000018,2,5,91.88000000000002,4,0.38770395681397873,895.7592593372451,0
CHEMBL129854,CHEMBL204,CA I,IC50,CC(C)N(CCCCCN1C(=O)C(c2cccc(C(=N)N)c2)Oc2ccccc21)C(C)C,1200.0,nM,436.6000000000002,4.7264700000000035,2,4,82.65,3,0.32050437421034345,905.1404836311344,0
CHEMBL44710,CHEMBL204,CA I,IC50,CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2C(=O)OCCCc2ccccc2)c1,660.0,nM,608.7830000000004,6.568070000000006,2,5,116.79,5,0.12937781977467205,1495.9978033177,0
CHEMBL99622,CHEMBL204,CA I,IC50,O=C1O[C@H]2CCC[C@@H]2[C@H]1Sc1ccccc1,6.0,nM,234.32000000000002,2.8728000000000016,0,3,26.3,3,0.7359826210643776,376.2846007604962,0
CHEMBL423823,CHEMBL204,CA I,IC50,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,2500.0,nM,639.6580000000005,-1.7201599999999924,10,8,276.91,2,0.06974728757691236,1144.1402066067737,1
CHEMBL102115,CHEMBL204,CA I,IC50,C=CC[C@@H]1C(=O)O[C@H]2CCC[C@@H]21,98.0,nM,166.21999999999997,1.9042,0,2,26.3,2,0.4623698658655131,202.08384997862257,0
CHEMBL163543,CHEMBL204,CA I,IC50,N=C(N)NCCC[C@@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,2500.0,nM,619.6020000000004,-0.9133599999999933,10,8,269.07,2,0.08223103880432835,1039.2592917460527,0
CHEMBL47074,CHEMBL204,CA I,IC50,CCC(=O)N1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3cc(-c4cccc(C(=O)N(CC)CC)c4)ccc3C[C@@H]21,380.0,nM,502.65900000000033,4.735270000000004,2,4,107.55999999999999,4,0.2780117709611069,1170.2745201959829,0
CHEMBL46365,CHEMBL204,CA I,IC50,CCOP(=O)(OCC)N1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3ccc(-c4cccc(C(=O)N(CC)CC)c4)cc3C[C@@H]21,3200.0,nM,582.6820000000001,5.979770000000006,2,6,126.02,4,0.12216721407851092,1270.8666461239598,0
CHEMBL44482,CHEMBL204,CA I,IC50,CC(=O)O[C@@H]1CC[C@]2(C)C3CC[C@@]4(C)[C@H]5[C@@H](C[C@]4(C)C3=CCC2[C@]1(C)C(=O)O)OC(=O)[C@@H]5CC(=O)C=C(C)C,4000.0,nM,540.6970000000003,5.664900000000006,1,6,106.97,5,0.2721566722087466,1152.4186245161623,0
CHEMBL423521,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCCO)c2=O)cc1,10000.0,nM,468.94500000000016,1.9584699999999995,5,7,146.12,3,0.17449384211871358,1137.1378574933904,0
CHEMBL335755,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)cnc(NCCc3ccccc3)c2=O)nc1,3100.0,nM,481.5600000000002,2.5603700000000007,4,7,138.78000000000003,4,0.20281794839942488,1349.4795826975237,0
CHEMBL129894,CHEMBL204,CA I,IC50,Cn1cnc(CCNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCc3ccccc3)c2=O)c1,100000.0,nM,490.99500000000023,3.3107000000000015,2,7,93.84,4,0.35550200019266237,1295.4129654467013,0
CHEMBL340945,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccc(C(F)(F)F)cc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,6300.0,nM,583.0140000000002,4.837570000000004,4,6,125.89000000000001,4,0.15727379014369394,1532.3607533079517,0
CHEMBL339692,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3cccc(NC(=O)C(F)(F)F)c3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,2000.0,nM,626.0390000000002,4.319570000000002,5,7,154.98999999999998,4,0.12352445412195406,1663.2458498874996,0
CHEMBL133110,CHEMBL204,CA I,IC50,O=C(Cn1c(-c2ccccc2)c(Cl)nc(NCCc2ccccc2)c1=O)NCc1nc2ccccc2[nH]1,100000.0,nM,513.0010000000002,4.411000000000002,3,6,104.69999999999999,5,0.27117939659342,1507.7909240190504,0
CHEMBL335484,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccc(Cl)cc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,200.0,nM,549.4620000000002,4.472170000000004,4,6,125.89000000000001,4,0.1716083277282489,1441.9683366090326,0
CHEMBL133623,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1,7630.0,nM,500.9900000000001,3.776270000000002,4,6,125.89000000000001,4,0.205418371314951,1380.6208347237136,0
CHEMBL130815,CHEMBL204,CA I,IC50,COc1ccc(-c2c(Cl)nc(NCCc3ccccc3)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)cc1,4060.0,nM,545.0430000000003,3.827370000000001,4,7,135.12,4,0.1673446607866181,1458.5572157614233,0
CHEMBL133009,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3cccc(O)c3)c(Cl)nc(NC3CCC3)c2=O)cc1,4250.0,nM,480.9560000000002,2.834170000000001,5,7,146.12,4,0.2473017443194131,1242.1860800442948,0
CHEMBL130537,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(Cc3ccccc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,4000.0,nM,529.0440000000002,3.7425700000000024,4,6,125.89000000000001,4,0.17417434958341096,1413.620957899823,0
CHEMBL350114,CHEMBL204,CA I,IC50,Cc1c(C)c(S(=O)(=O)NCC(=O)NC(Cc2ccc3c(N)nccc3c2)C(=O)N2CCCCC2)c(C)c2c1OC(C)(C)CC2,28000.0,nM,621.8040000000002,3.8641600000000027,3,7,143.72,5,0.3465582369950241,1662.9262694766776,1
CHEMBL336074,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3cccc(C(F)(F)F)c3)c2=O)cc1,18900.0,nM,568.9870000000001,4.7950700000000035,4,6,125.89000000000001,4,0.17050301151555108,1532.8995928335437,0
CHEMBL338322,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3C(F)(F)F)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,8600.0,nM,583.0140000000002,4.837570000000003,4,6,125.89000000000001,4,0.15727379014369394,1549.6107533079514,0
CHEMBL336977,CHEMBL204,CA I,IC50,CCC(CC)Nc1nc(Cl)c(-c2cc(N)cc(C(=O)O)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,3210.0,nM,540.0240000000002,3.045070000000001,6,8,189.20999999999998,3,0.12159892070181802,1366.7711040262561,0
CHEMBL130371,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCCN)c2=O)cc1,13000.0,nM,467.9610000000002,1.9248699999999994,5,7,151.91,3,0.17435868683437156,1137.1378574933904,0
CHEMBL131436,CHEMBL204,CA I,IC50,COCCNc1nc(Cl)c(-c2cc(N)cc(C(=O)O)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,30000.0,nM,527.9690000000003,1.5028700000000002,6,9,198.44,3,0.0924671143828935,1338.0210721307467,0
CHEMBL335186,CHEMBL204,CA I,IC50,CN(C)CCNc1nc(Cl)c(-c2cc(N)cc(C(=O)O)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,30000.0,nM,541.0120000000003,1.4180700000000015,6,9,192.45,3,0.11840124543492919,1368.7711040262564,0
CHEMBL131884,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3cc(F)ccc3F)c2=O)cc1,30000.0,nM,536.9700000000001,4.054470000000003,4,6,125.89000000000001,4,0.1895554256496056,1490.6660817721804,0
CHEMBL335171,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NC3CCS(=O)(=O)C3)c2=O)cc1,10000.0,nM,529.0220000000003,1.7631699999999992,4,8,160.03,4,0.25574452943010856,1403.848885041635,0
CHEMBL127389,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3O)c(Cl)nc(NC3CCC3)c2=O)cc1,30000.0,nM,480.9560000000002,2.834170000000001,5,7,146.12,4,0.2473017443194131,1242.1860800442948,0
CHEMBL130202,CHEMBL204,CA I,IC50,O=C(Cn1c(-c2ccccc2)c(Cl)nc(NCCc2ccccc2)c1=O)NCCCn1ccnc1,100000.0,nM,490.99500000000023,3.6213000000000015,2,7,93.83999999999999,4,0.31310313176958254,1251.1301887131658,0
CHEMBL436370,CHEMBL204,CA I,IC50,C=CCNc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,8700.0,nM,450.93000000000023,2.7620699999999996,4,6,125.89000000000001,3,0.22638622164903954,1151.1553422597249,0
CHEMBL130178,CHEMBL204,CA I,IC50,CC(C)Nc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,4000.0,nM,452.94600000000025,2.984469999999999,4,6,125.89000000000001,3,0.3085277022679872,1135.1378574933901,0
CHEMBL130812,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3Cl)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,2100.0,nM,549.4620000000002,4.472170000000004,4,6,125.89000000000001,4,0.1716083277282489,1459.2183366090328,0
CHEMBL131472,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NC34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)c2=O)cc1,30000.0,nM,545.0870000000003,4.544870000000004,4,6,125.89000000000001,7,0.24446213893926394,1390.5646725264908,0
CHEMBL336704,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccc(-c4ccccc4)cc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,30000.0,nM,591.1150000000002,5.485770000000005,4,6,125.89000000000001,5,0.11959219317408325,1728.3487684882462,0
CHEMBL130808,CHEMBL204,CA I,IC50,N=C(N)c1cccc(CNC(=O)Cn2c(-c3ccccc3)cnc(NCCc3ccccc3)c2=O)c1,30000.0,nM,480.5720000000002,3.165370000000002,4,6,125.89000000000001,4,0.20491041575188,1366.7295826975235,0
CHEMBL131601,CHEMBL204,CA I,IC50,CCCNc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,5200.0,nM,452.94600000000025,2.98607,4,6,125.89000000000001,3,0.2930742169777808,1121.1509875198492,0
CHEMBL128685,CHEMBL204,CA I,IC50,CCCCNc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,27900.0,nM,466.9730000000003,3.37617,4,6,125.89000000000001,3,0.2068636769896463,1137.1378574933904,0
CHEMBL131878,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NC3CCC3)c2=O)cc1,4600.0,nM,464.95700000000016,3.1285700000000016,4,6,125.89000000000001,4,0.30075862669487186,1181.2808771420619,0
CHEMBL339732,CHEMBL204,CA I,IC50,CC(C)(C)C1CCC(Nc2nc(Cl)c(-c3ccccc3)n(CC(=O)NCc3ccc(C(=N)N)cc3)c2=O)CC1,15000.0,nM,549.1190000000001,5.180970000000003,4,6,125.89000000000001,4,0.22777692019289175,1330.1326361815725,0
CHEMBL131473,CHEMBL204,CA I,IC50,CC(C)Nc1nc(Cl)c(-c2cccc(C(=O)O)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,2800.0,nM,496.95500000000027,2.682669999999999,5,7,163.19,3,0.22432242005532976,1288.855246638199,0
CHEMBL133174,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3cc(N)cc(C(=O)O)c3)c(Cl)nc(NCCCO)c2=O)cc1,30000.0,nM,527.9690000000003,1.23887,7,9,209.44,3,0.08255437032183854,1338.021072130747,0
CHEMBL131521,CHEMBL204,CA I,IC50,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(N3CCCC3)c2=O)cc1,20000.0,nM,464.9570000000002,2.7643700000000013,3,6,117.1,4,0.36688017481762963,1179.2808771420619,0
CHEMBL337278,CHEMBL204,CA I,IC50,CCCC(CCC)Nc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,2100.0,nM,509.05400000000026,4.544870000000002,4,6,125.89000000000001,3,0.21083384159551985,1195.3883042360637,0
CHEMBL132855,CHEMBL204,CA I,IC50,Cc1c(Cl)nc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc(C(=N)N)cc1,60.0,nM,452.9460000000002,2.46019,4,6,125.89,3,0.2928568662439678,1121.1509875198492,0
CHEMBL335406,CHEMBL204,CA I,IC50,CNc1cccc(-c2c(Cl)nc(NCCc3ccccc3)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)c1,580.0,nM,544.0590000000003,3.8604700000000003,5,7,137.92000000000002,4,0.1437805302315771,1475.8072157614233,0
CHEMBL422079,CHEMBL204,CA I,IC50,COc1ccccc1-c1c(Cl)nc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc(C(=N)N)cc1,3300.0,nM,545.0430000000001,3.827370000000001,4,7,135.12,4,0.1673446607866181,1475.8072157614233,0
